applicationType,categoryLabels,categoryName,categoryNames,companyName,componentCode,componentId,componentName,createId,createTime,cycle,dataFrequency,dataProductClassification,description,downDate,downPerson,id,identificationStatus,keyword,logo,merchantId,saleType,serviceType,status,upPerson,updateId,updateTime
1,[],工业制造,"[""工业制造""]",无锡崧山铭科技有限公司,JSPTZJ202506183472,1750209479563,生态环境污染物排放非现场线索数据集,0,1750209359000,,8,1,针对重点污染源进行全维度数据监控分析，进一步提高数据分析及对数据综合调度能力，通过《江苏省生态环境非现场监管问题线索研判规则清单》第一批42条数据研判规则建立生态环境污染物排放非现场线索数据集，通过线索识别，规范企业环境行为，推进科学治污、依法治污、精准治污。系统提供实时监控、数据分析、线索归集和实时调度功能，实现了对重点污染源的精准监管和有效控制，形成了简单易用的数字产品，为促进数据多场景应用、多主体复用，奠定基础。,,,2371,0,,,175020939486785,6,99,42,,,1750209359000
1,[],工业制造,"[""工业制造""]",无锡崧山铭科技有限公司,JSPTZJ202506185012,1750209479682,生态环境污染源排放非现场线索服务,0,1750209359000,,8,4,针对重点污染源进行全维度数据监控分析，进一步提高数据分析及对数据综合调度能力，通过《江苏省生态环境非现场监管问题线索研判规则清单》第一批42条数据研判规则建立生态环境污染物排放非现场线索数据集，通过线索识别，规范企业环境行为，推进科学治污、依法治污、精准治污。我司通过面向时序数据的分布式数据库技术建立非现场线索识别服务，能够针对单一因子做快速数据检索，同时通过最大值，最小值，平均值，中值和方差计算辅助研判，定位特定企业特定排扣特定因子的排放特征，结合关联信息开展进准研判，通过系统设置异常、恒值等控制区间根据实际情况进行数据分析和动态预警，运用K-means等算法建立特定企业特定排扣特定因子的置信区间并做现场核实，有效解决数据标记状态和实际排放不一致的问题，通过非现场数据分析有效打击监测数据弄虚作假，确保监测监控数据真、准、全。,,,2372,0,,,175020939486785,6,99,42,,,1750209359000
1,[],文化旅游,"[""文化旅游""]",江苏省广电有线信息网络股份有限公司无锡分公司,JSPTZJ202506189299,1750209480373,江苏有线LOGO数据集,0,1750209359000,,8,1,"""江苏有线LOGO数据集""是一款专为品牌标识设计与应用的数据集集合，旨在为设计师、品牌管理者及市场营销人员提供全面、高质量的江苏有线品牌LOGO相关素材。这款数据集不仅汇聚了江苏有线品牌标识的各种版本与变体，还融合了设计指导原则、应用场景示例及数字格式文件，确保用户能够高效、准确地运用品牌视觉元素。数据集涵盖了江苏有线品牌LOGO的所有官方版本，包括不同色彩方案、尺寸规格、背景适应性等，满足多样化的使用需求。所有LOGO文件均以高分辨率格式提供，确保在各种媒介上都能保持清晰、锐利的显示效果，无论是印刷品、数字媒体还是户外广告。
",,,2377,0,,,175020937287808,6,99,42,,,1750209359000
1,[],城市治理,"[""城市治理""]",宜兴市大数据发展有限公司,JSPTZJ202506184353,1750209478538,物联网感知数据  ,0,1750209358000,,8,4,整合分散在各家终端建设管理单位业务系统和应用系统数据的物联网产品、设备信息，汇聚整合感知资源，支撑各类平台利用感知资源综合研判对包括城市治理、公共事业、环境保护、城市服务、公共安全、营商环境在内的各种需求做出快速智能的响应，提高城市运行效率。,,,2363,0,,,173760001935850,6,99,42,,,1750209358000
1,[],其他,"[""其他""]",宜兴市大数据发展有限公司,JSPTZJ202506181908,1750209478648,看宜兴用户场景数据,0,1750209358000,,8,99,基于用户在看宜兴App使用过程中产生的各类业务数据。通过数据模型分析出个类场景的统计分析情况，如：看宜兴App中各年龄段人群分布、男女比例、使用各类应用的高发时间段,,,2364,0,,,173760001935850,6,99,42,,,1750209358000
1,[],交通运输,"[""交通运输""]",无锡市广益建控物业管理集团有限公司,JSPTZJ202506185474,1750209478874,梁溪区广益街道停车监控数据,0,1750209358000,,8,4,数据产品包含脱敏后梁溪区广益街道所负责区域内的停车监控数据，包含路边泊位、停车场内泊位等。,,,2366,0,,,175020939393756,6,99,42,,,1750209358000
1,[],文化旅游,"[""文化旅游""]",无锡崧山铭科技有限公司,JSPTZJ202506181961,1750209479298,生物多样性（鸟类）特征数据集,0,1750209358000,,8,1,生物多样性是地球生命共同体的血脉和根基。习近平总书记在《生物多样性公约》第十五次缔约方大会上强调，要加强生物多样性保护，推动生物多样性主流化。持续研究高空遥感、环境DNA、AI识别等技术手段，加快观测手段多样化、观测过程智能化与观测数据集约化进程，加强生物多样性智慧管理系统建设，用翔实的数据和生动的案例，充分展现江苏贯彻落实习近平生态文明思想的实践成效。本产品按照《生物多样性观测技术导则鸟类-HJ710.4-2014》标准为指导，采集了以无锡市为代表的江南地区较为常见的约 700种鸟类上万张不同视角的图片数据，经过对数据的标定特别是矢量化处理后建立了鸟类学习数据库(样本数据集)，依托面向GPU和DPU相结合的算力支撑，运用公司自主研发的图神经网络系统进行连续无监督学习，构建了覆盖700多种鸟类的高质量特征数据集（特征数据集）。特征数据集能够支撑的识别准确率超90%。同时系统采用不定期增量学习机制确保鸟类数据库（样本数据集）定期扩容，推动数据产品定期更新，确保产品与时俱进，满足数据服务识别需求，最后形成用户上传鸟类图片的识别数据集（成果数据集）。,,,2369,0,,,175020939486785,6,99,42,,,1750209358000
1,[],文化旅游,"[""文化旅游""]",无锡崧山铭科技有限公司,JSPTZJ202506186915,1750209479418,生物多样性（鸟类）识别服务,0,1750209358000,,8,4,生物多样性是地球生命共同体的血脉和根基。习近平总书记在《生物多样性公约》第十五次缔约方大会上强调，要加强生物多样性保护，推动生物多样性主流化。持续研究高空遥感、环境DNA、AI识别等技术手段，加快观测手段多样化、观测过程智能化与观测数据集约化进程，加强生物多样性智慧管理系统建设，用翔实的数据和生动的案例，充分展现江苏贯彻落实习近平生态文明思想的实践成效。本产品按照《生物多样性观测技术导则鸟类-HJ710.4-2014》标准为指导，采集了以无锡市为代表的江南地区较为常见的约 700种鸟类上万张不同视角的图片数据，经过对数据的标定特别是矢量化处理后建立了鸟类学习数据库(样本数据集)，依托面向GPU和DPU相结合的算力支撑，运用公司自主研发的图神经网络系统进行连续无监督学习，构建了覆盖700多种鸟类的高质量特征数据集（特征数据集）。特征数据集能够支撑的识别准确率超90%。依托特征数据集，公司研发了鸟类智能识别模型，通过标准的数据服务封装实现了鸟类识别服务，能够支持手机端HTML5和APP的调用，并返回识别结果。同时系统采用不定期增量学习机制确保鸟类数据库（样本数据集）定期扩容，推动数据产品定期更新，确保产品与时俱进，满足广大用户的鸟类识别需求，提升数据服务产品生命力和商业价值。,,,2370,0,,,175020939486785,6,99,42,,,1750209358000
1,[],科技创新,"[""科技创新""]",中科城市大脑数字科技（无锡）有限公司,JSPTZJ202506181328,1750209477463,大模型精调数据（问答）,0,1750209357000,,8,1,从公开渠道抓取家庭日常生活中的问答数据集以及价值观对齐数据集，为家用对话大模型提供训练语料，提升大模型的智能程度。,,,2354,0,,,175020935869148,6,99,42,,,1750209357000
1,[],科技创新,"[""科技创新""]",中科城市大脑数字科技（无锡）有限公司,JSPTZJ202506185595,1750209477579,大模型精调数据（视频）,0,1750209357000,,8,1,"从公开渠道收集脱敏的包含电瓶车违规行驶的视频数据，通过人工的方式标注违规画面，形成标注数据，供视频大模型学习训练使用。
",,,2355,0,,,175020935869148,6,99,42,,,1750209357000
1,[],工业制造,"[""工业制造""]",淘数科技（北京）有限公司,JSPTZJ202506182479,1750209477689,高端装备产业链,0,1750209357000,,8,4,在产业发展过程中，聚合当地及其对标地区产业发展现状，以报告的形式对多地产业现状、产业创新型、产业资金流入流出情况等多维度进行对比，辅助客户对产业进行长短板识别、成长性识别和基础数据分析等，提升招商工作效能，锻长板，补短板，充分了解当地产业链上企业情况，促进地方产业集聚发展,,,2356,0,,ad88ef6df73a8d7ed4658fc2dade9a4d,174859190305411,6,99,42,,,1750209357000
1,[],其他,"[""其他""]",淘数科技（北京）有限公司,JSPTZJ202506189967,1750209477825,生物医药产业链,0,1750209357000,,8,4,在产业发展过程中，聚合当地及其对标地区产业发展现状，以报告的形式对多地产业现状、产业创新型、产业资金流入流出情况等多维度进行对比，辅助客户对产业进行长短板识别、成长性识别和基础数据分析等，提升招商工作效能，锻长板，补短板，充分了解当地产业链上企业情况，促进地方产业集聚发展。,,,2357,0,,ad88ef6df73a8d7ed4658fc2dade9a4d,174859190305411,6,99,42,,,1750209357000
1,[],金融服务,"[""金融服务""]",淘数科技（北京）有限公司,JSPTZJ202506188027,1750209477935,现代金融服务产业链数据服务,0,1750209357000,,8,4,在产业发展过程中，聚合当地及其对标地区产业发展现状，以报告的形式对多地产业现状、产业创新型、产业资金流入流出情况等多维度进行对比，辅助客户对产业进行长短板识别、成长性识别和基础数据分析等，提升招商工作效能，锻长板，补短板，充分了解当地产业链上企业情况，促进地方产业集聚发展。,,,2358,0,,ad88ef6df73a8d7ed4658fc2dade9a4d,174859190305411,6,99,42,,,1750209357000
1,[],城市治理,"[""城市治理""]",瀚正信息科技股份有限公司,JSPTZJ202506187084,1750209478175,星瀚大模型,0,1750209357000,,8,99,星瀚司法大模型采用大规模数据训练和先进算法的深度学习模型，结合实际业务场景需求可以构建更加智能化的上层应用，帮助民警提升信息处理效率和质量，提高管理的智能化水平，优化管理流程，为司法决策提供更加综合全面的支撑；在罪犯改造领域，通过亲情帮教、心理咨询、法律咨询、教育培训等方面，促进罪犯素养提升与社会融入。,,,2360,0,,,175020938239649,6,99,42,,,1750209357000
1,[],城市治理,"[""城市治理""]",宜兴四方数智科技有限公司,JSPTZJ202506189903,1750209478425,宜兴市卫星遥感数据产品,0,1750209357000,,8,1,覆盖宜兴市全域约2000平公里范围的亚米级遥感影像，经过辐射定标、大气校正、几何校正、图像增强等预处理过程，去除成像噪声，提高图像质量，获得标准化的卫星遥感影像数据产品,,,2362,0,,,175020934647454,6,99,42,,,1750209357000
1,[],科技创新,"[""科技创新""]",同天共链（江苏）科技有限公司,JSPTZJ202506183010,1750209476707,梁溪区工地巡查数据,0,1750209356000,,8,1,本产品通过对梁溪区惠山街道附近14个工地进行无人机飞行巡查，获取工地现场情况数据。其中，2024年7月2日至10月31日时间段飞行约420次，日均飞行3次，已产生的数据总量约51GB（图片、视频等），发现工地违规行为80余次，主要包括裸土覆盖不全、施工时未使用雾炮车、建筑垃圾乱堆放等。,,,2348,0,,,175020939097401,6,99,42,,,1750209356000
1,[],科技创新,"[""科技创新""]",同天共链（江苏）科技有限公司,JSPTZJ202506186326,1750209476855,梁溪河巡检数据,0,1750209356000,,8,1,"本产品通过对梁溪河区域进行无人机飞行巡检，获取梁溪河周边现场情况数据。其中，2024年5月2日至10月31日时间段飞行约760次，日均飞行6次，已积累890多个视频约1820GB,310张照片约120MB，发现遛狗不牵绳、生活垃圾不入箱、非机动车乱停放、违规洗涤等问题共计313起。",,,2349,0,,,175020939097401,6,99,42,,,1750209356000
1,[],科技创新,"[""科技创新""]",同天共链（江苏）科技有限公司,JSPTZJ202506181434,1750209476970,无人机表演阵型编队数据,0,1750209356000,,8,1,本产品按科技、文化、文旅、庆典、创意等类别等进行分类，包含百余项无人机灯光表演阵型图案，例如特定建筑地标、飞机、火柱、烟花等。无人机表演阵型编队数据包含表演阵型中无人机实时位置数据、飞行轨迹数据、无人机灯光的控制数据。,,,2350,0,,,175020939097401,6,99,42,,,1750209356000
1,[],科技创新,"[""科技创新""]",同天共链（江苏）科技有限公司,JSPTZJ202506181042,1750209477084,梁溪区供电公司电力督查数据,0,1750209356000,,8,1,本产品通过对梁溪区供电公司工作人员施工现场进行无人机飞行监督查巡，获取施工现场情况的数据。其中2024年9月18日至10月31日时间段累计飞行40余次，已积累100多张图片约330MB，发现违规操作6次，其中包括未佩戴护目镜、梯子没有检验合格标志、梯子没有限高、未正确佩戴头盔、工作负责人不在现场、无证工作等,,,2351,0,,,175020939097401,6,99,42,,,1750209356000
1,[],城市治理,"[""城市治理""]",无锡市滨湖环境卫生管理有限公司,JSPTZJ202506185470,1750209475733,无锡市滨湖区环卫车辆数据资源集,0,1750209355000,,8,1,“无锡市滨湖区环卫车辆数据资源集”主要由无锡市滨湖环境卫生管理有限公司经营范围的作业道路及所属环卫作业车辆等信息形成，利用大数据技术，基于滨湖区环卫作业道路的数据、作业车辆数据等，通过数据的有效融合，分析环卫车辆的作业规律，形成各类场景下的作业经验，为环卫车辆维修维保提供了数据支撑，提升了环卫工作的效率和质量，确保城市道路的清洁和卫生，同时，为政府制定相关环卫政策、城市管理与服务优化及环境保护与可持续发展等提供重要参考， 实现社会价值。,,,2340,0,,,175020939069036,6,99,42,,,1750209355000
1,[],科技创新,"[""科技创新""]",江苏智慧工场技术研究院有限公司,JSPTZJ202506184699,1750209475874,无锡经开区知识产权一网通数据服务产品,0,1750209355000,,8,4,本产品通过对知识产权大数据进行汇聚、治理、脱敏、分析，关联各企业知识产权非涉密隐私的申报数据，提供给企业自主查询本单位知识产权申报流程状态和节点信息，赋能经开区科技型企业进行知产流程跟进、迟滞状态预警、申请流程优化等能力，提升知识产权转化实施效率；同时，赋能知识产权保护中心等政府部门及时掌握企业专利临期情况，智能发现优先审查申请事项，进行线上“一网通”精细化企业服务。,,,2341,0,,,175020937841857,6,99,42,,,1750209355000
1,[],城市治理,"[""城市治理""]",阜宁县城发智慧科技有限责任公司,JSPTZJ202506182860,1750209476214,阜宁智慧停车数据集,0,1750209355000,,8,1,阜宁智慧停车数据集是一款通过对盐城市阜宁县全县一百多个公共停车场（含封闭和路侧停车场）的运营数据进行全面采集和加工的高效数据服务产品，包含了停车场、停车区域、停车位、停车设备与停车记录等信息数据。通过大数据技术应用，对智慧停车数据进行数据分析与挖掘，可以形成高价值的数据分析结果，为新能源汽车充电桩投建规划、周边商户投建选址和车后服务商的商业策略制定提供依据，为市场分析与咨询评估机构输出专题市场研究报告提供数据支撑，为市民提供停车泊位实时查询和个性化推荐服务等，全面覆盖并应用于停车服务业的各个方面。同时也为停车场和停车设备的智能运营管理、城市规划治理及交通管理部门等提供重要参考，助力智慧城市发展。,,,2344,0,,9bfa436922ef209097c0b95e242e3802,174962281510367,6,99,42,,,1750209355000
1,[],科技创新,"[""科技创新""]",同天共链（江苏）科技有限公司,JSPTZJ202506181219,1750209476358,大气监测数据,0,1750209355000,,8,1,本产品通过2024年7月2日至10月31日时间段对惠山街道曹张社区及新吴区苏南硕放机场附近进行无人机飞行，采集多项大气监测数据，共监测约390次，发现异常情况170余次。其中，气体监测数据包括温度、湿度、风速风向、PM2.5和PM10颗粒物浓度及其它大气成分等；检测分析气体有NO2、NO、O3、PM1.0、PM2.5、PM10。,,,2345,0,,,175020939097401,6,99,42,,,1750209355000
1,[],交通运输,"[""交通运输""]",昆山鹿路通数字科技集团有限公司,JSPTZJ202506183043,1750209474536,昆山市新能源汽车充换电数据集,0,1750209354000,,8,1,昆山市新能源汽车充换电数据集主要由充电订单信息、补贴信息、充电场站信息、能源监控和碳排放统计分析等数据构成。,,,2330,0,,,173760001935892,6,99,42,,,1750209354000
1,[],城市治理,"[""城市治理""]",江阴澄辉照明科技发展有限公司,JSPTZJ202506186996,1750209474768,江阴市路灯杆点位信息,0,1750209354000,,8,99,本产品包含了路灯杆的经纬度、灯杆高度、灯杆类型等一系列灯杆参数,,,2332,0,,,175020938897413,6,99,42,,,1750209354000
1,[],城市治理,"[""城市治理""]",江阴澄辉照明科技发展有限公司,JSPTZJ202506187067,1750209474907,江阴市路灯供电点位信息,0,1750209354000,,8,99,本产品包括了路灯供电点位的经纬度、供电方式、供电容量等一系列供电参数,,,2333,0,,,175020938897413,6,99,42,,,1750209354000
1,[],科技创新,"[""科技创新""]",无锡锡银金科信息技术有限责任公司,JSPTZJ202506182260,1750209475148,数据质量评估服务,0,1750209354000,,8,4,数据质量评估服务以国标为指引、以地标和行标为参考，为企业提供专业化、一站式的数据质量分析与评估服务，旨在帮助企业精准衡量其数据资产或数据产品的整体质量水平。通过构建全面、可执行的质量评估框架，客观、准确地识别数据质量问题，为客户提供详尽的数据质量评估报告。,,,2335,0,,,175020935039254,6,99,42,,,1750209354000
1,[],金融服务,"[""金融服务""]",无锡惠开大数据产业发展有限公司,JSPTZJ202506185631,1750209473449,无锡惠山经开区科技创新企业精准惠企数据服务,0,1750209353000,,8,4,涵盖国家级经济技术开发区——无锡惠山经开区区域内相关科技创新企业基本信息，科技创新当前认证及资质数据，包含但不限于企业基本信息、是否高新技术企业，是否专精特新企业，是否单项冠军企业等多维数据。在此基础上，提供无锡惠山经开区科创企业科创潜力和行业认可度画像分析、专题分析和金融惠企决策支持等多种数据服务。,,,2321,0,,fbb940f9ce29486fe30fc3e9ef9d804a,175020934986268,6,99,42,,,1750209353000
1,[],商贸流通,"[""商贸流通""]",无锡市梁溪资产运营有限公司,JSPTZJ202506187022,1750209473798,梁溪公有资产载体时空分布数据,0,1750209353000,,8,1,基于梁溪资产管理平台提供梁溪区公有资产时空分布图，主要为全区资产载体的二三维GIS格式数据。,,,2324,0,,,173760001935860,6,99,42,,,1750209353000
1,[],商贸流通,"[""商贸流通""]",无锡市梁溪资产运营有限公司,JSPTZJ202506189525,1750209473916,梁溪公有资产载体配套设施数据,0,1750209353000,,8,1,"提供梁溪区公有资产内部和周边配套设施分布数据，包括商业体、停车位、加油站、充电桩等。
",,,2325,0,,,173760001935860,6,99,42,,,1750209353000
1,[],交通运输,"[""交通运输""]",无锡金匮之翼通用航空有限公司,JSPTZJ202506185723,1750209474268,无人机飞行培训数据,0,1750209353000,,8,1,本数据产品是基于无人机飞手学习无人机飞行操控的学习数据提取而来，通过本数据可以了解无人机飞行时需要学习的技术要点、常见的技术问题、路线的规划要点、飞行过程数据的纠偏分析等，以供无人机飞手、低空经济相关单位提升无人机飞行管理水平。,,,2328,0,,,175020938702374,6,99,42,,,1750209353000
1,[],科技创新,"[""科技创新""]",北京奥德塔数据科技有限公司,JSPTZJ202506188625,1750209474422,运营商网格营销数据,0,1750209353000,,8,4,运营商网格营销数据，主要包括政商企营销标签、政商企业画像标签、地址数据、垂类商企等标签，涉及企业信用代码、企业名称、实际经营地址、联系电话、行业特征、所属园区、注册地址、注册状态、所属行业大类、所属行业中类、所属行业小类、上市企业、经营坐标、注经分离、经营活跃度等结构化字段。,,,2329,0,,,175020938815313,6,99,42,,,1750209353000
1,[],城市治理,"[""城市治理""]",江阴城兊停车管理有限公司,JSPTZJ202506184621,1750209472545,新能源车辆使用状况分析（公共停车设施）,0,1750209352000,,8,99,本产品为江阴市公共停车场新能源车停车数据，包括新能源车入场出场时间，新能源车的占比，新能源车停车时长，新能源车的停车习惯等，本产品为城市管理者建设新能源充电站提供数据支撑，合理利用资源。,,,2314,0,,,175020938542224,6,99,42,,,1750209352000
1,[],其他,"[""其他""]",厦门市民数据服务股份有限公司,JSPTZJ202506181702,1750209472697,厦门市民分群画像,0,1750209352000,,8,4,"i厦门平台由我司（厦门市民数据服务股份有限公司）承建和运营的城市级一站式惠民服务平台，致力于为市民提供便捷、高效的城市服务体验。i厦门平台遵循《个人信息保护法》的规定，在用户注册过程采集用户个人数据之前，通过清晰的隐私政策和使用条款向用户告知数据的使用目的、范围和存储方式。平台提供易于理解的同意书，确保用户明确同意后，方可采集数据。用户在访问业务应用时，弹出用户授权界面，同时授权业务应用使用个人信息及平台收集用户行为日志，在取得用户同意授权后才进行使用及收集。所有的个人敏感信息（包括：身份证号、手机号、姓名等）在传输过程中采用安全的传输协议（如HTTPS/TLS），防止传输过程中的网络攻击和信息泄露。敏感数据在存储时使用国密SM4加密，以确保即使数据库被攻破，数据也不可读。在存储用户行为数据时，采用匿名化或去标识化技术，仅保留与用户关联的ID（如唯一标识符），不存储具体的个人敏感信息。行为数据应与个人身份数据解耦，降低数据泄露风险。我司自有的数据中台对i厦门平台系统进行数据采集，敏感数据落地时均为加密状态。对必须从个人敏感信息中提取的数据（如从手机号中提取所在地区信息）进行源数据解密截取和转换，仅落地存储转换后的结果。所有个人数据和行为数据均以“用户id”、“标签名称”、“数值”进行存储。基于以上处理后的900万用户个人属性信息和行为属性信息，结合目标业务需求和机器学习算法构建用户画像模型，形成i厦门用户分群，含养老类用户、大学生用户、家庭型用户、新市民用户、教育型用户等分群，助于产品运营和定向推广。用户分群结果信息以“用户id”、“所属分群列表”字段进行存储。根据目标业务实时性需求提供api接口和离线数据两种形式进行数据共享，其中接口还包含授权认证等共享机制，并对共享数据进行监控，确保数据安全。对于在使用i厦门统一认证的应用上的定向推广，提供“用户id”、“所属分群列表”字段信息。
",,,2315,0,,,175020938119137,6,99,42,,,1750209352000
1,[],商贸流通,"[""商贸流通""]",无锡惠开大数据产业发展有限公司,JSPTZJ202506187846,1750209472840,无锡惠山经开区循环经济产业图谱数据应用,0,1750209352000,,8,99,涵盖国家级经济技术开发区——无锡惠山经开区所辖范围内，重点在高质量可持续发展和循环经济形态发力的产业园区、产业方向、以及代表性企业相关数据特征分析，包含但不限于高新技术、专精特新等企业高质量发展信息、标杆工厂及绿色工厂建设相关数据等。在此基础上，提供无锡惠山经开区重点发展循环经济的相关产业及企业数据图谱及聚合分析等数据应用工具。,,,2316,0,,fbb940f9ce29486fe30fc3e9ef9d804a,175020934986268,6,99,42,,,1750209352000
1,[],绿色低碳,"[""绿色低碳""]",无锡惠开大数据产业发展有限公司,JSPTZJ202506183410,1750209472954,无锡惠山经开区汽车及零部件产业绿色低碳实践分析数据服务,0,1750209352000,,8,4,涵盖作为无锡惠山经开区核心支撑产业之一的汽车及零部件产业，相关入驻企业能耗、污染物排放、碳排放数据等能源消耗和环境保护相关数据。在此基础上，提供无锡惠山经开区汽车及零部件产业整体，以及重点关注细分领域的企业绿色低碳实践情况数据查询和对象分析等数据服务。,,,2317,0,,fbb940f9ce29486fe30fc3e9ef9d804a,175020934986268,6,99,42,,,1750209352000
1,[],工业制造,"[""工业制造""]",无锡惠开大数据产业发展有限公司,JSPTZJ202506188804,1750209473068,无锡惠山经开区多产业集群企业用地行为分析数据应用,0,1750209352000,,8,99,无锡惠山经开区多产业集群工业企业用地行为分析数据应用涵盖无锡惠山经开区范围内，多产业集群和行业细分领域工业企业的基本信息、产业结构、工业用地和建筑使用情况相关数据，在此基础上提供无锡惠山经开区范围内各专业园区入驻工业企业的工业土地基建筑使用行为的多维数据查询和分析应用工具。,,,2318,0,,fbb940f9ce29486fe30fc3e9ef9d804a,175020934986268,6,99,42,,,1750209352000
1,[],城市治理,"[""城市治理""]",无锡惠开大数据产业发展有限公司,JSPTZJ202506186057,1750209473186,无锡惠山经开区工业用地效能数据应用,0,1750209352000,,8,99,涵盖国家级经济技术开发区——无锡惠山经开区各重点产业集群和产业链、特色园区和重点企业工业用地和建筑面积、特征、产能坪效等用地效能相关数据。在此基础上，提供无锡惠山经开区重点产业集群和产业链用地坪效整体特征，重点专题以及对象企业用地坪效查询，聚合分析等数据应用及工具。,,,2319,0,,fbb940f9ce29486fe30fc3e9ef9d804a,175020934986268,6,99,42,,,1750209352000
1,[],科技创新,"[""科技创新""]",无锡惠开大数据产业发展有限公司,JSPTZJ202506187328,1750209473329,无锡惠山经开区重点产业链画像分析数据服务,0,1750209352000,,8,4,涵盖国家级经济技术开发区——无锡惠山经开区各重点产业链相关特色园区、重点企业，主攻方向、重点项目等多维数据。在此基础上，提供无锡惠山经开区重点产业链整体特征，重点专题分析等数据服务。,,,2320,0,,fbb940f9ce29486fe30fc3e9ef9d804a,175020934986268,6,99,42,,,1750209352000
1,[],文化旅游,"[""文化旅游""]",无锡筋斗云数字文化科技有限公司,JSPTZJ202506186792,1750209472163,侯佳声音,0,1750209351000,,8,1,利用创始人侯佳的自身“声音”、“形象”、“影响力”等有利因素，发挥自身优势，在文化展览展示，音乐创作，视频和电影创作方面继续结合吴越文化，泰伯文化，无锡文化等要素，为地方经济和文化事业的发展做出更大的贡献。侯佳声音数据产品通过AI技术调整优化、控制其声音的音调、响度和音色与侯佳原声保持风格一致，且已得到个人充分授权，涉及个人信息的内容已按照《中华人民共和国个人信息保护法》等法律法规予以处理。,,,2311,0,,,173760001935854,6,99,42,,,1750209351000
1,[],医疗健康,"[""医疗健康""]",慧影医疗科技（北京）股份有限公司,JSPTZJ202506184944,1750209471028,慧影医疗智能影像和科研数据,0,1750209350000,,8,99,该产品中主要包括三类数据——智能影像数据、科研平台数据、AI诊断数据等，数据来源于由慧影医疗科技（北京）股份有限公司建设并运营的NovaCloud智能影像云平台、RadCloud大数据科研平台、AI影像辅助诊断平台。可用于实现影像云存储备份、影像云RIS/PACS、移动阅片、人工智能辅助诊断、远程影像会诊、数字智能胶片等业务功能，为智慧医院、城市医疗集团、县域医共体、专科联盟、远程医疗协作、区域影像云建设等提供专业智能的医疗影像云服务，帮助临床医生进行智能分型分级诊断、智能疗效评估、智能预测生存和预后；支持肺结核筛查、骨折检测、肺结节筛查等功能，为医院提供一体化智能解决方案。,,,2302,0,,,175020938476522,6,99,42,,,1750209350000
1,[],城市治理,"[""城市治理""]",江阴数据集团有限公司,JSPTZJ202506187626,1750209471256,资产监管数据分析服务,0,1750209350000,,8,4,聚焦企事业单位等，依托资产监管平台提供数据分析、比对等服务，可实现资产全方位整合和管理，提升资产统一管理能力。按照查清楚、管起来、利用好的原则，对资产进行统一管理、处置、盘活，实现资产运行可追溯、资产状态可查询、资产盘活可视化，构建资产档案“数字画像”，打造“人在干、数在转、云在算、部门管”的资产全生命周期监管模式。,,,2304,0,,,175020935022617,6,99,42,,,1750209350000
1,[],金融服务,"[""金融服务""]",无锡企业征信有限公司,JSPTZJ202506187199,1750209469434,企业信用报告服务,0,1750209349000,,8,4,公司采集企业全方位六大类信息，以第三方的客观性和不可篡改性展示完整、真实的企业全维度信用信息，形成企业精准画像，帮助用户迅速、全面、准确识别申请企业的信用状况，为各类信用交易提供重要的决策参考，减少不必要的信用风险和损失。,,,2289,0,,,175020934432714,6,99,42,,,1750209349000
1,[],金融服务,"[""金融服务""]",无锡企业征信有限公司,JSPTZJ202506182002,1750209469543,企业白名单服务,0,1750209349000,,8,4,  依托征信数据库和公司软硬件设备，采用脱敏大数据和可信计算技术，结合用户个性化要求，对海量企业进行分析、计算与筛选，输出符合各类用户需求的金融服务领域目标客户名单，为用户打造个性化、有竞争力的信贷产品提供数据支撑，进一步解决银企信息不对称难题，助力用户精准营销。,,,2290,0,,,175020934432714,6,99,42,,,1750209349000
1,[],金融服务,"[""金融服务""]",无锡企业征信有限公司,JSPTZJ202506184640,1750209469650,动态监测服务,0,1750209349000,,8,4,  公司借助先进的系统和丰富的企业信用大数据等优势，结合客户自身风控模式和风险偏好等特点，设计风险预警传导机制，推出“火眼”——动态监测服务，为全市金融稳定提供服务支撑。除“火眼”企业动态监测常规服务以外，征信公司通过数据整合、实时跑批的方式，将结果输出给金融机构，为其账户梳理、风控决策等提供有效支持。,,,2291,0,,,175020934432714,6,99,42,,,1750209349000
1,[],现代农业,"[""现代农业""]",常州坤元文化科技发展有限公司,JSPTZJ202506187991,1750209469757,智慧渔业水产养殖数据集,0,1750209349000,,8,1,本数据集为通过在鱼塘内设置多处不同类型的传感器装置，从而检测出多种与水体状态相关的监测指标，然后再由人工对检测出的指标进行清洗、归类后，形成可分析的数据集。针对水位、水温、水质等参数，来分析养殖环境的稳定性和适宜性；通过流速和水压数据，对洪水、污染事故等进行预测分析；通过各种水体指标的数据变化并结合时间进行数据模型建立，实现对水产养殖的规范管理和科学决策。,,,2292,0,,,174980157136246,6,99,42,,,1750209349000
1,[],交通运输,"[""交通运输""]",无锡慧网科技发展有限公司,JSPTZJ202506184446,1750209469894,锡东新城智能网联红绿灯数据集,0,1750209349000,,8,1,SPAT消息集，红绿灯读秒数上报，上报周期为 0.2 秒（5HZ），主要字段包含时间戳、设备类型、设备序列号、信号机所处区域 ID、方案类型、当前方案编号、当前相位编号、信号机状态、灯色信息数目、灯色信息列表、进口方向、灯组数目、灯组灯色信息、灯组灯色、剩余时间、灯组类型等,,,2293,0,,,175020936311769,6,99,42,,,1750209349000
