proResourceId,proResourceName,proResourceDesc,proResourceType,companyName,companyLogo,itemPrice,views,score,payNum,launchDate,tags_domains,tags_industry,tags_sceneClassification,tags_all,productTag_count,tags_featuredZone
721a18da77b54c2abfd4165046e26008,京东云财富业务促活模型-任务结果下载,"1.京东万象大数据交易平台，是立足于数据开放建设，依赖于京东在互联网领域十几年的技术积累，通过构建一个大数据供需交易服务平台，实现大数 据服务供需生态关系的对称。 2.基于万象大数据平台提供的京东云财富业务促活模型-实时推理接口，结合用户投资偏好、投资能力、投资意向等维度，可以在金融机构低活跃、沉睡用户促活场景提供金融产品意向分数评估服务。
2.在根据任务状态查询到任务已经完成后，客户调用如下接口下载推理结果文件，header中附有给定的唯一密钥 token 进行验签，验签通过才会接受。",data_service,京东科技信息技术有限公司,http://www.sxdataex.com/mduploads/e06ff453dca043a191229f0dfc2348be/20250516175315/京东云logo-1747389195477.png,-1.00,21,0,1,2025-05-27 09:25:01,科技创新,信息传输、软件和信息技术服务业,科技创新,科技创新|算力服务专区|信息传输、软件和信息技术服务业,4,算力服务专区
4591c1ef82304682833727811783a952,京东云财富业务促活模型-模型列表查询,"1.京东万象大数据交易平台，是立足于数据开放建设，依赖于京东在互联网领域十几年的技术积累，通过构建一个大数据供需交易服务平台，实现大数 据服务供需生态关系的对称。 2.基于万象大数据平台提供的京东云财富业务促活模型-实时推理接口，结合用户投资偏好、投资能力、投资意向等维度，可以在金融机构低活跃、沉睡用户促活场景提供金融产品意向分数评估服务。
2.使用本接口将返回客户可以使用的模型列表信息。",data_service,京东科技信息技术有限公司,http://www.sxdataex.com/mduploads/e06ff453dca043a191229f0dfc2348be/20250516175315/京东云logo-1747389195477.png,-1.00,7,0,0,2025-05-27 09:24:58,科技创新,信息传输、软件和信息技术服务业,科技创新,科技创新|算力服务专区|信息传输、软件和信息技术服务业,4,算力服务专区
db651a656b1645baa07fda48098d9149,京东云财富业务促活模型-任务状态查询,"1.京东万象大数据交易平台，是立足于数据开放建设，依赖于京东在互联网领域十几年的技术积累，通过构建一个大数据供需交易服务平台，实现大数 据服务供需生态关系的对称。 2.基于万象大数据平台提供的京东云财富业务促活模型-实时推理接口，结合用户投资偏好、投资能力、投资意向等维度，可以在金融机构低活跃、沉睡用户促活场景提供金融产品意向分数评估服务。
2.客户侧在成功上传数据后，可开始通过uuid轮询此接口，查询任务状态，header中附有给定的唯一密钥 token 进行验签，验签通过才会接受。",data_service,京东科技信息技术有限公司,http://www.sxdataex.com/mduploads/e06ff453dca043a191229f0dfc2348be/20250516175315/京东云logo-1747389195477.png,-1.00,5,0,1,2025-05-27 09:24:55,科技创新,信息传输、软件和信息技术服务业,科技创新,科技创新|算力服务专区|信息传输、软件和信息技术服务业,4,算力服务专区
f631c2338d5745ed84f3f9720bbb14d2,京东云财富业务促活模型-黑名单上传,"1.京东万象大数据交易平台，是立足于数据开放建设，依赖于京东在互联网领域十几年的技术积累，通过构建一个大数据供需交易服务平台，实现大数 据服务供需生态关系的对称。 2.基于万象大数据平台提供的京东云财富业务促活模型-实时推理接口，结合用户投资偏好、投资能力、投资意向等维度，可以在金融机构低活跃、沉睡用户促活场景提供金融产品意向分数评估服务。
2.客户侧发起离线黑名单任务上传，header中附有给定的唯一密钥 token 进行验签，验签通过才会接受。接口接收客户提供分片数据上传，每个分片数据需要指定同一uuid和同样的数据总量（行数），分片数据都上传完毕后会内部校验已上传的数据数量与指定的总数是否一致，如不一致会在任务状态查询中体现为失败，后续不予处理。黑名单上传的加密手机号的主要作用是在每日给固定模型析出对应结果的时候会根据最新提供的黑名单进行过滤。",data_service,京东科技信息技术有限公司,http://www.sxdataex.com/mduploads/e06ff453dca043a191229f0dfc2348be/20250516175315/京东云logo-1747389195477.png,-1.00,12,0,1,2025-05-27 09:24:47,科技创新,信息传输、软件和信息技术服务业,科技创新,科技创新|算力服务专区|信息传输、软件和信息技术服务业,4,算力服务专区
1c6c3ed1c3f94a5c833402231f65f739,山西区域数值预报产品,结合行业数据，基于网格预报数据与雷达外推数据，提供不同分辨率、不同时间尺度的格点预报数据文件或图片，要素包括：温度、降水、风速风向、降水相态、天气现象、极大风风速风向、强对流（冰雹、短时强降水、雷暴大风、雷暴）、雾、霾、沙尘、云量等。,dataset,山西省气象服务中心,http://www.sxdataex.com/mduploads/614a9cec9dca4c6b88c0b788ef5439b0/20241211094126/da13ada273633ca7e151a4c486219be-1733881286531.png,-1.00,38,0,0,2025-05-26 09:26:06,科技创新,科学研究和技术服务业,气象服务,科技创新|气象专区|科学研究和技术服务业|气象服务,4,气象专区
00d3fe99e34946f4abf81db83d5fe4fc,山西区域多源融合实况产品,产品有站点实况，包括气温、降水、风速风向、湿度、气压等要素，覆盖山西区域；格点实况，包括气温、降水、风速风向、湿度等要素，覆盖山西区域；雷达组网组合反射率产品，覆盖范围华北区域；卫星云图，覆盖范围全国。并结合行业数据，提供定制化多源融合实况产品。,dataset,山西省气象服务中心,http://www.sxdataex.com/mduploads/614a9cec9dca4c6b88c0b788ef5439b0/20241211094126/da13ada273633ca7e151a4c486219be-1733881286531.png,-1.00,13,0,0,2025-05-26 09:25:54,科技创新,科学研究和技术服务业,气象服务,科技创新|气象专区|科学研究和技术服务业|气象服务,4,气象专区
dfaf1705915046f89b0e2c398f2394e8,京东云财富业务促活模型-实时推理接口,"1.京东万象大数据交易平台，是立足于数据开放建设，依赖于京东在互联网领域十几年的技术积累，通过构建一个大数据供需交易服务平台，实现大数据服务供需生态关系的对称。 
2.基于万象大数据平台提供的京东云财富业务促活模型-实时推理接口，结合用户投资偏好、投资能力、投资意向等维度，可以在金融机构低活跃、沉睡用户促活场景提供金融产品意向分数评估服务。",data_service,京东科技信息技术有限公司,http://www.sxdataex.com/mduploads/e06ff453dca043a191229f0dfc2348be/20250516175315/京东云logo-1747389195477.png,-1.00,26,0,2,2025-05-16 17:50:04,科技创新,信息传输、软件和信息技术服务业,科技创新,科技创新|算力服务专区|信息传输、软件和信息技术服务业,4,算力服务专区
90f5863726c440729d71d5c73549cf1e,京东云财富业务促活模型-离线推理接口,"1.京东万象大数据交易平台，是立足于数据开放建设，依赖于京东在互联网领域十几年的技术积累，通过构建一个大数据供需交易服务平台，实现大数
据服务供需生态关系的对称。
2.基于万象大数据平台提供的京东云财富业务促活模型-实时推理接口，结合用户投资偏好、投资能力、投资意向等维度，可以在金融机构低活跃、沉睡用户促活场景提供金融产品意向分数评估服务。",data_service,京东科技信息技术有限公司,http://www.sxdataex.com/mduploads/e06ff453dca043a191229f0dfc2348be/20250516175315/京东云logo-1747389195477.png,-1.00,13,0,1,2025-05-16 10:44:09,科技创新,信息传输、软件和信息技术服务业,科技创新,科技创新|算力服务专区|信息传输、软件和信息技术服务业,4,算力服务专区
438f5d57ea2a4e21a9c4e2e04d43e7bd,太行一号 算力存储及计算资源服务,"国家超级计算太原中心是由省委省政府精心谋划、高位推动，山西云时代技术有限公司与山西大学共同承建的战略性信息基础设施。于2021年3月开工建设，10月通电试运行，2022年4月通过科技部验收并纳入国家超算序列管理，正式投入运营。
太原中心按照“技术架构一步到位、算力需求分步实施”的建设要求，秉持“标准最高级，技术制高点，安全国产化”的原则建设，总投资27.04亿元，建筑面积13021.66㎡，项目落地于山西转型综改示范区国家先进计算产业创新中心山西基地内。先进计算太原中心共有7200异构计算节点、1600同构计算节点。每个异构计算节点由1块CPU + 4块DCU构成。每个同构节点由2块CPU构成。中心具备300PB存储系统，共有510数据存储单元、224存储加速单位及72节点的元数据单元。",data_report,山西云时代技术有限公司先进计算分公司,http://www.sxdataex.com/mduploads/f6dd55b775cb455d88435fbedf552e0e/20250506112418/云时代标志原文件(1)_00(1)-1746501858630.png,-1.00,25,0,0,2025-05-14 12:03:30,科技创新|财税金融|公共安全|机构团体|市场监管|资源能源|安全生产|生活服务,信息传输、软件和信息技术服务业,交通运输|现代农业|金融服务|城市治理|工业制造|文化旅游|应急管理|医疗健康|商贸流通|绿色低碳|气象服务|科技创新,科技创新|财税金融|公共安全|机构团体|市场监管|资源能源|安全生产|生活服务|信息传输、软件和信息技术服务业|交通运输|现代农业|金融服务|城市治理|工业制造|文化旅游|应急管理|医疗健康|商贸流通|绿色低碳|气象服务,21,
d3423df2b1a249f49286f2df46844a76,济林财源信息综合智控技术解决方案,把税源建设纳入地方政府财源建设的重要内容，建立财政局、税务局、住建局、发改委、国土局、交通局、人民银行、银监局等部门参与的财源监管机制，推动建立健全“党政主导、财税主责、部门合作、社会协同”的财源治理工作模式。实现“以住定销”监管房地产税收、“智慧地图”监管交通运输、“源头监管”政府投资项目外来建筑施工、“跟踪溯源”监管煤炭流向和产销动态、“轨迹定位”监管加油站税收。,data_report,临汾济林智能科技有限公司,http://www.sxdataex.com/mduploads/a1bbeb5a574942eb8427a122d5451bdb/20250513082358/logo新-1747095838451.jpg,-1.00,30,0,1,2025-05-13 08:15:50,科技创新,信息传输、软件和信息技术服务业,科技创新,科技创新|信息传输、软件和信息技术服务业,3,
789b245525a44908a496e46bef883135,济林科技资产管理系统数据分析服务解决方案,        以数字技术与资产管理深度融合为抓手，固根基、强职能、优保障，加快构建国内一流的国有资产管理体系，有力支撑服务国家对国有资产管理的新政策、新要求，有力支撑增强财政部对国有资产管理的创新力、控制力及智能化能力。围绕盘活国有资产为抓手，统筹建设国有资产数智化管理系统、全口径国有资产数据创建、公物仓管理、国有资产大数据分析辅助与决策、资产三维可视化，借助云计算、大数据、物联网等先进技术，以全市/县行政事业单位国有资产动态数据库为基础，统计并掌握各单位国有资产存量与使用情况，同时建立全域国有资产数据展示中心，为财政部门规范各单位资产的配置、采购、使用以及处置等管理提供依据，为提高国有资产使用效率和效益提供有力支撑，全面提升临汾市行政事业性国有资产管理效能。,data_report,临汾济林智能科技有限公司,http://www.sxdataex.com/mduploads/a1bbeb5a574942eb8427a122d5451bdb/20250513082358/logo新-1747095838451.jpg,-1.00,10,0,0,2025-05-13 08:15:46,科技创新,信息传输、软件和信息技术服务业,科技创新,科技创新|信息传输、软件和信息技术服务业,3,
7bfa065cf800451f93c5dd1939c9f33f,全球企业库（SVIP）,全球企业库（SVIP）布局全球，覆盖2亿＋工商企业，2.7亿＋高管法人，覆盖100＋维度数据。,data_report,万得信息技术股份有限公司,http://www.sxdataex.com/mduploads/cfb24da2b5694c8a9280d4227a4368eb/20250509163501/Win.d-LOGO（标准）-01-1746779701581.png,-1.00,43,0,1,2025-05-09 17:46:37,财税金融,金融业,金融服务,财税金融|金融业|金融服务,3,
6cb07354932443019704cee5ed9737fa,Wind金融终端（WFT）,Wind金融终端覆盖全市场全业务线的内容，从股票、债券、商品、外汇、基金、指数、宏观、资讯，到资产管理业务、量化投资业务、风险管理业务，提供全领域金融机构、投资机构、专业机构的数据使用需求。,data_report,万得信息技术股份有限公司,http://www.sxdataex.com/mduploads/cfb24da2b5694c8a9280d4227a4368eb/20250509163501/Win.d-LOGO（标准）-01-1746779701581.png,-1.00,30,0,2,2025-05-09 17:46:34,财税金融,金融业,金融服务,财税金融|金融业|金融服务,3,
1c4bb790e678400f9d1c0dd38cd16336,地下水水文地质调查分析,通过测量、物探、水文地质钻探、样品采集及测试等工作能够大致查明调查区内基本地质特征，各类型含水层三维空间结构、地下水赋存分布及其数量质量特征，掌握区域水文地质条件及地下水动态变化规律；在重点调查区域基本查明水文地质条件，圈定城镇供水潜力区域，并进行初步评价；最后对调查区水文地质情况进行综合分析研究，为合理开采与保护水资源提供依据，切实解决水资源短缺问题。,data_report,山西省地球物理化学勘查院有限公司,http://www.sxdataex.com/mduploads/83c0b872fc9b42999d964919d44c06ee/20250418090502/单位标志-1744938302537.png,-1.00,53,0,0,2025-04-18 09:32:05,资源能源,水利、环境和公共设施管理业,城市治理,资源能源|能源专区|水利、环境和公共设施管理业|城市治理,4,能源专区
18e5765c77794f8a95148b96c0eed5c8,梧桐大数据-金融-支付位士,"依托中国移动基站定位能力，提供交易用户的位置信息查验服务。通过对用户的当前交易位置、预留手机号码所在真实位置进行综合比对和判断，辅助行业客户提升风险防控能力，保护群众财产安全。
",dataset,中国移动通信集团山西有限公司晋中分公司,http://www.sxdataex.com/mduploads/c48be709c6684ac99d415ca1091137e6/20250312180219/中国移动-1741773739812.jpeg,-1.00,43,0,0,2025-04-09 15:47:49,财税金融,金融业,金融服务,财税金融|金融专区|金融业|金融服务,4,金融专区
0e6ad245be0e422b8b47a45d3b6d7eba,梧桐大数据-城市劳动力人口洞察,基于移动信令大数据，对城市劳动力人口进行识别，洞察城市劳动力规模，从而为相关部门的决策提供数据支撑,dataset,中国移动通信集团山西有限公司晋中分公司,http://www.sxdataex.com/mduploads/c48be709c6684ac99d415ca1091137e6/20250312180219/中国移动-1741773739812.jpeg,-1.00,31,0,0,2025-04-09 15:47:47,生活服务,公共管理、社会保障和社会组织,城市治理,生活服务|公共管理、社会保障和社会组织|城市治理,3,
e7aa44bcc2604092ba614f6d861ff1ac,梧桐大数据-城市人口OD出行数据集,基于移动运营商位置信令数据，通过分析区域居民的轨迹时空变化情况，识别用户OD出行行为，为公共管理部门进行城市规划、交通规划、路况监测、信息服务提供数据支撑，进而提高其城市规划管理水平，提升城市管理和服务效率。,dataset,中国移动通信集团山西有限公司晋中分公司,http://www.sxdataex.com/mduploads/c48be709c6684ac99d415ca1091137e6/20250312180219/中国移动-1741773739812.jpeg,-1.00,23,0,0,2025-04-09 15:47:45,生活服务,交通运输、仓储和邮政业|公共管理、社会保障和社会组织,交通运输|城市治理|应急管理,生活服务|交通运输、仓储和邮政业|公共管理、社会保障和社会组织|交通运输|城市治理|应急管理,6,
0780102e424b4d11882ab7d7035ae86b,梧桐大数据-景区游客洞察,以运营商大数据能力为核心，整合相关内外部资源，为旅游管理部门、涉旅企业、景区等客户，提供集智慧营销、服务、管理于一体的智慧文旅平台，助力客户进行产业分析、应急指挥、公共服务、游客洞察和营销管理等。,dataset,中国移动通信集团山西有限公司晋中分公司,http://www.sxdataex.com/mduploads/c48be709c6684ac99d415ca1091137e6/20250312180219/中国移动-1741773739812.jpeg,-1.00,17,0,0,2025-04-09 15:47:43,生活服务,文化、体育和娱乐业,文化旅游,生活服务|文化、体育和娱乐业|文化旅游,3,
2c304f9bdfcd44378ee97bf330a3fc1e,梧桐大数据-城市外来访客数据集,以运营商大数据能力为核心，对城市每日外来访客进行监测识别，统计每日城市外来访客数量。,dataset,中国移动通信集团山西有限公司晋中分公司,http://www.sxdataex.com/mduploads/c48be709c6684ac99d415ca1091137e6/20250312180219/中国移动-1741773739812.jpeg,-1.00,15,0,0,2025-04-09 15:47:39,生活服务,文化、体育和娱乐业,文化旅游|城市治理,生活服务|文化、体育和娱乐业|文化旅游|城市治理,4,
9a68d66770894ecd8269f0be1f13bd4e,企业碳信用报告,企业碳信用报告主要围绕企业的基本信息、 碳账户信息、能源消耗信息、经营信息、司法涉诉信息、经营风险信息六大模块形成碳排放主体的精准画像。,data_report,山西省征信有限公司,http://www.sxdataex.com/mduploads/9c0624af21e44c95a4435107e01a09cf/20250319174553/山西征信logo-1742377553472.png,-1.00,17,0,0,2025-04-09 15:25:19,财税金融|资源能源|科技创新,金融业,金融服务|绿色低碳|科技创新,财税金融|资源能源|科技创新|金融业|金融服务|绿色低碳,7,
f00c7a7e5dc5445791dd2a336e28f00e,晋企数据通,山西省征信有限公司根据客户需求，对企业信用信息数据库中的各类涉企数据进行分析、整理、加工，数据赋能解决金融机构信贷流程中的各类问题，优化信贷流程。,data_report,山西省征信有限公司,http://www.sxdataex.com/mduploads/9c0624af21e44c95a4435107e01a09cf/20250319174553/山西征信logo-1742377553472.png,-1.00,17,0,0,2025-04-09 15:25:15,财税金融,金融业,金融服务,财税金融|金融业|金融服务,3,
139bde426c1c4ab2957fb18f1a8a5c04,企业碳信用报告绿色评价模型,企业碳信用报告绿色评价模型算法基于中国人民银行长治市分行设计的碳排放数据及健康码四色赋码标准。,data_report,山西省征信有限公司,http://www.sxdataex.com/mduploads/9c0624af21e44c95a4435107e01a09cf/20250319174553/山西征信logo-1742377553472.png,-1.00,14,0,0,2025-04-09 15:25:14,财税金融|科技创新,金融业,金融服务|绿色低碳|科技创新,财税金融|科技创新|金融业|金融服务|绿色低碳,6,
3e61727e9eb14ee3b96fdfd11c1f59ee,山西征信城市级企业碳账户管理平台,山西征信立足产业特色，整合能源数据资产，为企业、金融机构及政府部门提供“核算—贴标—融资—管理”一站式服务。  ,data_report,山西省征信有限公司,http://www.sxdataex.com/mduploads/9c0624af21e44c95a4435107e01a09cf/20250319174553/山西征信logo-1742377553472.png,-1.00,12,0,0,2025-04-09 15:25:12,财税金融|科技创新|资源能源,金融业,金融服务|绿色低碳|科技创新,财税金融|科技创新|资源能源|金融业|金融服务|绿色低碳,7,
934daf797918446284d797117956e818,企业基础版信用报告,报告主要包括公司概况、经营信息和经营风险三大模块， 通过该报告提供企业及时、准确、全面的企业信息，为各类信用交易提供辅助决策依据。,data_report,山西省征信有限公司,http://www.sxdataex.com/mduploads/9c0624af21e44c95a4435107e01a09cf/20250319174553/山西征信logo-1742377553472.png,-1.00,8,0,0,2025-04-09 15:25:10,财税金融,金融业,金融服务,财税金融|金融业|金融服务,3,
7b6390dd01b249d788e792fe8325c98a,企业供应链信用报告,为积极响应省委省政府的政策指引，在专业镇场景匹配金融机构的产品及需求，通过将企业税务、发票及产业链相关数据等进行交叉比对，形成企业供应链信用报告，评估企业的主体信用和交易信用。,data_report,山西省征信有限公司,http://www.sxdataex.com/mduploads/9c0624af21e44c95a4435107e01a09cf/20250319174553/山西征信logo-1742377553472.png,-1.00,4,0,0,2025-04-09 15:25:08,财税金融,金融业,金融服务,财税金融|金融业|金融服务,3,
63744373f92d426ebf64ca7408737e29,房信分,房信分是山西征信根据金融机构需求定制，以经营主体主体名下的不动产作为金融机构信贷业务中的主要授信审核指标的一款金融产品。,data_report,山西省征信有限公司,http://www.sxdataex.com/mduploads/9c0624af21e44c95a4435107e01a09cf/20250319174553/山西征信logo-1742377553472.png,-1.00,11,0,0,2025-04-01 09:04:23,财税金融,金融业,金融服务,财税金融|金融业|金融服务,3,
8951cc95c77e4aaa9b35d3627389b16a,梧桐大数据-商圈访客洞察,   以运营商大数据能力为核心，基于数据中心对海量内外部数据融合汇聚，建设文旅商圈画像体系，为旅游管理部门、涉旅企业、景区等行业客户，提供集客流信息监控、分析于一体的智慧文旅数据平台，助力客户进行商圈接待分析、实时客流监控、游客信息洞察等。,dataset,中国移动通信集团山西有限公司晋中分公司,http://www.sxdataex.com/mduploads/c48be709c6684ac99d415ca1091137e6/20250312180219/中国移动-1741773739812.jpeg,-1.00,15,0,0,2025-03-31 16:07:01,生活服务,批发和零售业|住宿和餐饮业,金融服务,生活服务|金融专区|批发和零售业|住宿和餐饮业|金融服务,5,金融专区
9133c65dbdab44d9920020ba4c8513eb,数据看晋中,       数据看晋中主要分为三个部分，第一部分为“站在全国看晋中”，分析晋中市人口情况、本省其他地市及外省与我市之间的人口流动情况；第二部分为“站在晋中看全市”，统计晋中市各区县常驻、流动、全量人口的情况以及区县之间人口的流动情况；第三部分为“商圈、景区专题分析”，对火车站、汽车站、飞机场及商圈客流、时段、客源地、年龄性别画像，从景区游客整体情况、客流比、客源分析、游客画像、游客行为分析、旅游线路分析等多个维度形成高质量数据统计，形成文旅特定节日阶段的整体报告。旨在为推动景区提质、数字化升级、多样化培育新型业态等方面助力，不断深耕“文旅+”“+文旅”产业，推动文旅和康养、文博、文创、非遗、乡村等加快融合发展，带动地方经济发展。,data_report,中国移动通信集团山西有限公司晋中分公司,http://www.sxdataex.com/mduploads/c48be709c6684ac99d415ca1091137e6/20250312180219/中国移动-1741773739812.jpeg,-1.00,13,0,0,2025-03-31 16:06:58,生活服务,信息传输、软件和信息技术服务业,文化旅游,生活服务|信息传输、软件和信息技术服务业|文化旅游,3,
c739f7b0e68345788c9a333e96c1b7b3,铁路气象服务产品,提供定制化气象服务，涵盖平台开发与维护工作。能实时查询铁路沿线高时空分辨率的实况、预报，精准呈现气象情况，助力铁路运营合理规划。同时，还可以提供铁路气象风险预报，提前2小时预警潜在风险，保障行车安全；并制作专题文档产品服务，方便查阅分析。,data_report,山西省气象服务中心,http://www.sxdataex.com/mduploads/614a9cec9dca4c6b88c0b788ef5439b0/20241211094126/da13ada273633ca7e151a4c486219be-1733881286531.png,-1.00,26,0,0,2025-03-19 15:11:23,公共安全,交通运输、仓储和邮政业,气象服务,公共安全|气象专区|交通运输、仓储和邮政业|气象服务,4,气象专区
43bf69380572496ea566a2cd442b6f72,比特信安敏感数据分级分类系统,  分级分类产品以“数据为核心”，依据国家和各行业数据分类分级的要求，能够对海量数据进行智能高效识别、自动分类分级产品支持分权管理和分布式部署，可以有效支撑各类业务的发展。自研高性能敏感数据识别引擎，具备主动发现与自动挖掘等多种识别模式，支持正则匹配、特种算法、数据字典、AI模型等多种敏感内容分析手段,data_report,成都比特信安科技有限公司,http://www.sxdataex.com/mduploads/255b849a3c164ca29c9e5a898f64cd86/20241213153810/公司logo 小-1734075490640.jpg,-1.00,24,0,0,2025-01-13 18:09:18,科技创新,信息传输、软件和信息技术服务业,交通运输|现代农业|金融服务|城市治理|文化旅游|应急管理|医疗健康|商贸流通|绿色低碳|气象服务|科技创新,科技创新|信息传输、软件和信息技术服务业|交通运输|现代农业|金融服务|城市治理|文化旅游|应急管理|医疗健康|商贸流通|绿色低碳|气象服务,13,
4721cbfe3d7f438ea0a53845468cb8c7,比特信安数据资产可视化系统,  系统采用大数据Sqoop技术、MapReduce技术，支持对用户现有数据资产进行有效的分类分级，对终端到服务器、数据库的数据资产进行采集、分析，结合重要资产专家库，快速、精准定位重要资产，并可自动发现数据库中的敏感信息，将发现结果进行统计展示。系统自带常见的元敏感数据类型，支持敏感数据自动发现功能，及时发现组织内部敏感数据，并能对发现的类别级别进行增删改查。支持进行定级定类管理，智能分级分类关联、人工微调分级分类。支持对已经分级分类的数据结果进行统计分析，统计界面中，根据用户配置呈现在不同位置。,data_report,成都比特信安科技有限公司,http://www.sxdataex.com/mduploads/255b849a3c164ca29c9e5a898f64cd86/20241213153810/公司logo 小-1734075490640.jpg,-1.00,12,0,0,2025-01-13 18:09:14,科技创新,信息传输、软件和信息技术服务业,交通运输|现代农业|金融服务|城市治理|工业制造|文化旅游|应急管理|医疗健康|商贸流通|绿色低碳|气象服务|科技创新,科技创新|信息传输、软件和信息技术服务业|交通运输|现代农业|金融服务|城市治理|工业制造|文化旅游|应急管理|医疗健康|商贸流通|绿色低碳|气象服务,14,
7aa63db9c51e404d843c1a9e121cda4f,比特信安数据库加密系统,  比特信安数据库加密系统采用规范的JDBC接口标准，在数据库驱动层对客户端的查询请求进行拦截和处理，从而实现对数据库中的敏感数据的动态加密，确保数据库中存储数据的安全性。比特信安数据库加密系统具有性能高效、配置灵活、使用简单、运行稳定、扩展性和兼容性强等优势，能很好的满足用户对数据库中数据加密高效、便捷、安全的需求。,data_report,成都比特信安科技有限公司,http://www.sxdataex.com/mduploads/255b849a3c164ca29c9e5a898f64cd86/20241213153810/公司logo 小-1734075490640.jpg,-1.00,14,0,0,2025-01-13 18:09:08,科技创新,信息传输、软件和信息技术服务业,交通运输|现代农业|金融服务|城市治理|工业制造|文化旅游|应急管理|医疗健康|商贸流通|绿色低碳|气象服务|科技创新,科技创新|信息传输、软件和信息技术服务业|交通运输|现代农业|金融服务|城市治理|工业制造|文化旅游|应急管理|医疗健康|商贸流通|绿色低碳|气象服务,14,
0fb6b155e1184e01bbabd4e413e1e603,比特信安大数据平台加密系统,  大数据平台加密系统提供数据的分布式高容错的加密存储功能，对外将接收各种文件类型的数据， 将数据加密后保存到大数据平台里面；当需要使用数据时将数据解密并返回存入时数据。,data_report,成都比特信安科技有限公司,http://www.sxdataex.com/mduploads/255b849a3c164ca29c9e5a898f64cd86/20241213153810/公司logo 小-1734075490640.jpg,-1.00,5,0,0,2025-01-13 18:09:03,科技创新|财税金融,信息传输、软件和信息技术服务业,交通运输|现代农业|金融服务|气象服务|科技创新,科技创新|财税金融|信息传输、软件和信息技术服务业|交通运输|现代农业|金融服务|气象服务,8,
13596b6dd42645148306f1da6f6efebf,比特信安数安云,  比特信安采用自动识别隐私数据的AI引擎，用户可以设置敏感文件含有的敏感策略及文件类型，程序启动后自动监控计算机中出现的隐私数据文件，一旦文件有满足符合保护要求规则的隐私数据，立刻启动保护工作，该文件马上会被加密起来，加密文件采用了硬件密钥，该密钥来自比特信安安全软件安装的计算机的硬件参数，因此即使知道了用户口令，文件被微信，QQ，聊天工具发送到了国外或者国内任何一台电脑或者手机，都打不开。从而可以有效保护用户的商业资料，财务数据，设计图纸等，防止价值敏感数据泄露。,data_report,成都比特信安科技有限公司,http://www.sxdataex.com/mduploads/255b849a3c164ca29c9e5a898f64cd86/20241213153810/公司logo 小-1734075490640.jpg,-1.00,4,0,0,2025-01-13 18:08:57,科技创新|财税金融|资源能源,信息传输、软件和信息技术服务业,交通运输|现代农业|金融服务|文化旅游|应急管理|绿色低碳|科技创新,科技创新|财税金融|资源能源|信息传输、软件和信息技术服务业|交通运输|现代农业|金融服务|文化旅游|应急管理|绿色低碳,11,
ed659d12247c4e85b4358b083902c206,比特信安数据水印系统,"数据水印系统是一套基于文件水印技术的产品，其功能包含电子明文水印、隐性流转水印，用于对电子文件保护、文件流转管控等作用,由算法管理、文档水印、数据交付、数据水印、数据鉴定、文档溯源、数据溯源、系统管理、系统配置、日志审计模块组成,采用先进的技术架构，基于微服务架构多节点集群部署，具备高可用、高并发、可扩展、高容错、分布式、数据安全能力。",data_report,成都比特信安科技有限公司,http://www.sxdataex.com/mduploads/255b849a3c164ca29c9e5a898f64cd86/20241213153810/公司logo 小-1734075490640.jpg,-1.00,6,0,0,2025-01-13 17:45:36,科技创新|财税金融|公共安全|市场监管|资源能源,信息传输、软件和信息技术服务业,交通运输|现代农业|金融服务|城市治理|工业制造|文化旅游|应急管理|医疗健康|商贸流通|绿色低碳|气象服务|科技创新,科技创新|财税金融|公共安全|市场监管|资源能源|信息传输、软件和信息技术服务业|交通运输|现代农业|金融服务|城市治理|工业制造|文化旅游|应急管理|医疗健康|商贸流通|绿色低碳|气象服务,18,
3457fdffda974706aab9199c58789bc2,比特信安数据溯源系统,  比特信安数据溯源系统采用大数据分析技术来实现隐私数据发现、数据提取、数据漂白、测试数据管理、数据装载等功能于一体的高性能数据溯源系统。系统采用专用的处理算法对敏感数据进行变形、屏蔽、替换、加密（格式保留加密处理和高强度加密处理），将敏感数据进行处理后屏蔽了原有数据的敏感性，实现了数据的隐私性保护。同时处理后的数据保留了原有数据的数据结构和数据的业务逻辑一致，也能维持前后的数据唯一性，使得上层应用无需改变相应的业务逻辑。根据处理后的数据，找到该数据的原始内容已经所在数据库的相关信息。其原理为：将加密后的数据通过密钥和矩阵表实现解密，解密后的明文与原始明文对比，若完全相同，则能跟踪取证该密文是从该单位或与该业务处理相关人处泄露出去的，实现溯源追踪。,data_report,成都比特信安科技有限公司,http://www.sxdataex.com/mduploads/255b849a3c164ca29c9e5a898f64cd86/20241213153810/公司logo 小-1734075490640.jpg,-1.00,10,0,0,2025-01-13 17:45:32,财税金融|市场监管,信息传输、软件和信息技术服务业,金融服务|医疗健康|商贸流通|交通运输|城市治理,财税金融|市场监管|金融专区|医疗健康专区|信息传输、软件和信息技术服务业|金融服务|医疗健康|商贸流通|交通运输|城市治理,10,金融专区|医疗健康专区
