activityApplyId,activityId,activityName,algorithmValidity,applyCount,authorizeHybState,cascadeList,companyId,companyName,count,createDate,dataSources,evalAttrValue,expireTime,expiryTime,fees,isBook,isCheckInEnsure,isOaAudit,isPopular,isResource,isShowAppHyb,issynclml,itemPrice,items,launchDate,modelInstruction,paymentType,planTitle,popularDate,privateType,proCategoryId,proCommonTagId,proCommonTagIdByZoneId,proCommonTagIdFirst,proCommonTagIdFirstSvc,proCommonTagIdThirdSvc,proContentValidity,proExpUrl,proIndustryType,proIntroduction,proIsPresale,proPeriodDate,proResVideo,proResourceActivityType,proResourceDesc,proResourceFeeDesc,proResourceId,proResourceInfoId,proResourceLogo,proResourceName,proResourceScene,proResourceService,proResourceTag,proResourceType,proRichText,proZoneId,punishFile,relevanceResource,relevanceResourceAsString,resourceApiDTO,resourcefilesDTO,saleId,sceneSecondTag,sceneThirdTag,serviceType,shelveId,softwareVer,sportGenre,statusCd,synclmlTime,tagId,tagId1,topping,toppingTime,unit,unitCode,userId,views
,,,,0,,,,交信北斗（海南）科技有限公司,,,,0,,,,,,,,,,,-1.00,,2024-01-22 11:14:41,,,,,,,,,,,,,,,,,,,0,"通过输入“车主证件号码”查询车主名下车信息，核心价值在于：
1.快速获取车主名下车辆的最新信息，提高信息查询的效率。
2.确保车辆交易过程中信息的准确性，减少欺诈风险。
3.帮助政府和执法机构进行合法的车辆监管和管理。
4.在车辆购买、转让、保险和贷款等过程中提供必要的信息支持。",,3ff6da9109a04bd9ad5eed33183d741f,,,车主车辆查询,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,交信北斗（海南）科技有限公司,,,,0,,,,,,,,,,,-1.00,,2024-01-22 11:14:41,,,,,,,,,,,,,,,,,,,0,"通过输入车牌号及车颜色返回车的静态数据，用来核实对应的车是否为套牌车。其核心价值在于：
1.提供快速准确的车辆信息核实。
2.确保车辆买卖过程中的信息真实性，减少欺诈行为。
3.帮助执法机构和政府部门维护交通安全和合法性。
4.为保险公司提供可靠的车辆信息，降低欺诈索赔风险。
5.节省时间和减少人力成本。",,a3e3ac03254849778d4b675f402d4327,,,套牌车查询,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,交信北斗（海南）科技有限公司,,,,0,,,,,,,,,,,-1.00,,2024-01-22 11:14:41,,,,,,,,,,,,,,,,,,,0,该产品通过输入车牌号及车颜色等信息查询，返回车辆驾驶总里程，驾驶总时长，平均驾驶速度等驾驶数据信息。该产品在交通，金融，保险等领域有广泛应用。,,ddd9e25a36ba431a9d292d712721d18c,,,车辆行驶数据查询,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,海南省数据产品超市,,,,0,,,,,,,,,,,-1.00,,2024-01-16 00:00:00,,,,,,,,,,,,,,,,,,,0,"社会信用代码,税款所属税务机关",,147f5dd75e3e4ca9bd43939046410f42,,,减免企业税款所属机关信息查询服务,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,海南省数据产品超市,,,,0,,,,,,,,,,,-1.00,,2024-01-16 00:00:00,,,,,,,,,,,,,,,,,,,0,"持证主体,持证主体代码,持证主体代码类型,证照名称,证照类型名称,证照类型代码,证照颁发机构,证照颁发机构代码,证照所属管辖属地编码,证照编号,证照颁发日期,主键（系统主键）,电子证照源标识（业务主键）,是否为真（1是；0否）,是否老证照（1是；0否）",,196b13179ef64866b947f2c0df970362,,,道路运输从业人员从业资格证证照信息查询服务,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,海南省数据产品超市,,,,0,,,,,,,,,,,-1.00,,2024-01-16 00:00:00,,,,,,,,,,,,,,,,,,,0,"持证主体,持证主体代码,持证主体代码类型,证照名称,证照类型名称,证照类型代码,证照颁发机构,证照颁发机构代码,证照所属管辖属地编码,证照编号,证照颁发日期,主键（系统主键）,电子证照源标识（业务主键）,是否为真（1是；0否）,是否老证照（1是；0否）",,2c297bc223914a1da056f5a7ca35d9e5,,,道路运输经营许可证证照信息查询服务,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,海南省数据产品超市,,,,0,,,,,,,,,,,-1.00,,2024-01-16 00:00:00,,,,,,,,,,,,,,,,,,,0,"持证主体,持证主体代码,持证主体代码类型,证照名称,证照类型名称,证照类型代码,证照颁发机构,证照颁发机构代码,证照所属管辖属地编码,证照编号,证照颁发日期,主键（系统主键）,电子证照源标识（业务主键）,是否为真（1是；0否）,是否老证照（1是；0否）",,2f9cad1c0182420cb60522f56c45c7fc,,,道路运输证证照信息查询服务,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,海南省数据产品超市,,,,0,,,,,,,,,,,-1.00,,2024-01-16 00:00:00,,,,,,,,,,,,,,,,,,,0,"社会信用代码,税款所属期起,税款所属期止",,49882177d7b54fc1987e07e8cf7997c1,,,企业减免税时间信息查询服务,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,海南省数据产品超市,,,,0,,,,,,,,,,,-1.00,,2024-01-16 00:00:00,,,,,,,,,,,,,,,,,,,0,"逝者姓名,身份证号码,死亡原因,死亡时间,死亡类型",,4c820f830b0941a5904eb787ee3a10dd,,,殡葬火化逝者死亡信息查询服务,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,海南省数据产品超市,,,,0,,,,,,,,,,,-1.00,,2024-01-16 00:00:00,,,,,,,,,,,,,,,,,,,0,"持证主体,持证主体代码,持证主体代码类型,证照名称,证照类型名称,证照类型代码,证照颁发机构,证照颁发机构代码,证照所属管辖属地编码,证照编号,证照颁发日期,主键（系统主键）,电子证照源标识（业务主键）,是否为真（1是；0否）,是否老证照（1是；0否）",,6228a75c315b4aecb885512deb27c7cd,,,食品生产许可证证照信息查询服务,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,海南省数据产品超市,,,,0,,,,,,,,,,,-1.00,,2024-01-16 00:00:00,,,,,,,,,,,,,,,,,,,0,"逝者姓名,身份证号码,火化时间",,64c681d7f0764f209a4b82b40be6d197,,,殡葬火化逝者火化时间,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,海南省数据产品超市,,,,0,,,,,,,,,,,-1.00,,2024-01-16 00:00:00,,,,,,,,,,,,,,,,,,,0,"社会信用代码,征收项目",,7fd6ea82b1f64ed6b9080070d81ff1b4,,,减免企业税务征收项目,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,海南省数据产品超市,,,,0,,,,,,,,,,,-1.00,,2024-01-16 00:00:00,,,,,,,,,,,,,,,,,,,0,"社会信用代码,主管税务机关",,98a326e540ea4f729fc88b2307071282,,,减免企业税务主管机关信息查询服务,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,海南省数据产品超市,,,,0,,,,,,,,,,,-1.00,,2024-01-16 00:00:00,,,,,,,,,,,,,,,,,,,0,"逝者姓名,身份证号码,家属姓名,家庭住址,联系电话",,aad30a37842f450b887c123978385aa9,,,殡葬火化逝者家属信息查询服务,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,海南省数据产品超市,,,,0,,,,,,,,,,,-1.00,,2024-01-16 00:00:00,,,,,,,,,,,,,,,,,,,0,"社会信用代码,税收减免性质小类,减免税额,发生日期",,b9d8fef7973c4bbcaca8833a2a318144,,,企业减免税金额信息查询服务,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,海南省数据产品超市,,,,0,,,,,,,,,,,-1.00,,2024-01-16 00:00:00,,,,,,,,,,,,,,,,,,,0,"逝者姓名,身份证号码,生前所在单位（职业）",,c66fb4e5d3c2463f89b1bcf5bd805ecc,,,殡葬火化逝者生前单位信息查询服务,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,海南省数据产品超市,,,,0,,,,,,,,,,,-1.00,,2024-01-16 00:00:00,,,,,,,,,,,,,,,,,,,0,"社会信用代码,纳税人名称,纳税人识别号,发生日期",,ea0055e59cd94c85897972f3c10b2e6a,,,减免税企业信息查询服务,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,海南省数据产品超市,,,,0,,,,,,,,,,,-1.00,,2024-01-16 00:00:00,,,,,,,,,,,,,,,,,,,0,"持证主体,持证主体代码,持证主体代码类型,证照名称,证照类型名称,证照类型代码,证照颁发机构,证照颁发机构代码,证照所属管辖属地编码,证照编号,证照颁发日期,主键（系统主键）,电子证照源标识（业务主键）,是否为真（1是；0否）,是否老证照（1是；0否）",,ef24a8bf00034a1da4c783c6bb453587,,,食品经营许可证证照信息查询服务,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,海南省数据产品超市,,,,0,,,,,,,,,,,-1.00,,2024-01-16 00:00:00,,,,,,,,,,,,,,,,,,,0,"持证主体,持证主体代码,持证主体代码类型,证照名称,证照类型名称,证照类型代码,证照颁发机构,证照颁发机构代码,证照所属管辖属地编码,证照编号,证照颁发日期,主键（系统主键）,电子证照源标识（业务主键）,是否为真（1是；0否）,是否老证照（1是；0否）",,f485c2887fc247728dcc2deb3cb537ee,,,城市道路占用许可证证照信息查询服务,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,中科卫星（山东）科技集团有限公司,,,,0,,,,,,,,,,,-1.00,,2024-01-03 16:26:37,,,,,,,,,,,,,,,,,,,0,基于卫星数据的海南活力指数创新与应用是一款创新性地运用卫星遥感技术，以全新的视角和思路去理解和评价海南地区的经济、社会和环境活力。我们通过收集和分析卫星数据，结合先进的地理信息系统技术，对海南地区的活力进行全方位、精细化的评估。该产品通过对多源卫星数据进行深度挖掘和处理，构建了全面的活力指数评价体系，能够准确反映海南地区的活力状态和发展趋势。,,4736468081cf44afa065989091d70cb5,,,基于卫星数据的海南活力指数创新与应用,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,苏州科达科技股份有限公司,,,,0,,,,,,,,,,,-1.00,,2023-12-27 09:12:23,,,,,,,,,,,,,,,,,,,0,基于复杂巨系统工程管理，通过对各类业务系统的功能模块、输入输出内容、关联关系等内容进行梳理，形成各类业务系统的业务矩阵，矩阵包含各类业务系统归属的平台，可选择性展示各业务系统的功能模块，展现业务系统间的输入输出关联关系，通过业务矩阵的梳理，将已建系统的交互关系进行厘清，同时规划未建系统的更新迭代，实现对全系统的覆盖，并实现各业务系统关联关系的精细化管理。实现在系统建设过程中对各体系间的精细化管理，辅助实现系统间的深度协同。,,5eec398fc3cd41e5aea476a66dd38e25,,,业务矩阵系统,,,,general_app,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,1,,,,中国电信股份有限公司海南分公司-数据产品超市,,,,1,,,,,,,,,,,-1.00,,2023-12-21 15:29:43,,,,,,,,,,,,,,,,,,,0,为更好发挥金融、产业、财政、征信等政策合力，进一步加大对海南先进装备制造企业、工业技改企业、高新技术企业、科技型中小企业融资的支持力度，助力海南省现代产业体系构建和创新型省份建设，通过充分挖掘数据价值，提供数据相关服务，支持科创项目审批事实。,,20920979546e41b994a2230c36d360c7,,,海南省环境影响评价管理环境影响评价批复文件信息查询,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,1,,,,中国电信股份有限公司海南分公司-数据产品超市,,,,1,,,,,,,,,,,-1.00,,2023-12-21 15:29:40,,,,,,,,,,,,,,,,,,,0,随着海南省大数据局信息化全面发展，利用省人社厅、水气事业等单位提供的企业的社保缴存信息、用水用气等信息，对原始数据进行开发并借助征信报告产品进行应用，充分挖掘数据价值，帮助银行机构快速精准评估客户资信，助力企业快速获得融资。,,87303551c1de4895995dfbac281c4ab6,,,征信_企业用水信息,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,1,,,,中国电信股份有限公司海南分公司-数据产品超市,,,,1,,,,,,,,,,,-1.00,,2023-12-21 15:29:37,,,,,,,,,,,,,,,,,,,0,随着海南省大数据局信息化全面发展，利用省人社厅、水气事业等单位提供的企业的社保缴存信息、用水用气等信息，对原始数据进行开发并借助征信报告产品进行应用，充分挖掘数据价值，帮助银行机构快速精准评估客户资信，助力企业快速获得融资。,,a8a0fe91ab1f4df599e1a80511c4d837,,,征信_企业用电基本信息,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,2,,,,中国电信股份有限公司海南分公司-数据产品超市,,,,2,,,,,,,,,,,-1.00,,2023-12-21 15:29:34,,,,,,,,,,,,,,,,,,,0,随着海南省大数据局信息化全面发展，利用省人社厅、水气事业等单位提供的企业的社保缴存信息、用水用气等信息，对原始数据进行开发并借助征信报告产品进行应用，充分挖掘数据价值，帮助银行机构快速精准评估客户资信，助力企业快速获得融资。,,d25714c304344fdeb9cd8c8dc9cc9c28,,,征信_安全生产领域失信行为,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,1,,,,中国电信股份有限公司海南分公司-数据产品超市,,,,1,,,,,,,,,,,-1.00,,2023-12-21 15:29:30,,,,,,,,,,,,,,,,,,,0,随着海南省大数据局信息化全面发展，利用省人社厅、水气事业等单位提供的企业的社保缴存信息、用水用气等信息，对原始数据进行开发并借助征信报告产品进行应用，充分挖掘数据价值，帮助银行机构快速精准评估客户资信，助力企业快速获得融资。,,cce8a4cb31294c698f4d8278d19722d1,,,征信_企业水费金额信息,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,2,,,,中国电信股份有限公司海南分公司-数据产品超市,,,,2,,,,,,,,,,,-1.00,,2023-12-21 15:29:27,,,,,,,,,,,,,,,,,,,0,随着海南省大数据局信息化全面发展，利用省人社厅、水气事业等单位提供的企业的社保缴存信息、用水用气等信息，对原始数据进行开发并借助征信报告产品进行应用，充分挖掘数据价值，帮助银行机构快速精准评估客户资信，助力企业快速获得融资。,,3a844ea2ddbc464d957ab0a0b2c72d12,,,法定代表人在外任职_含历史,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,中国电信股份有限公司海南分公司-数据产品超市,,,,0,,,,,,,,,,,-1.00,,2023-12-20 16:44:07,,,,,,,,,,,,,,,,,,,0,"可以用来查询海南省社会团体法人登记证书；包括：证照状态,颁发机构,有效时间,证照编号,证照标识,证照名称,持证主体,JPG文件名称。",,a57758b93866461a8fd13c90cc3acd52,,,海南省社会团体法人登记证书,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,中国电信股份有限公司海南分公司-数据产品超市,,,,0,,,,,,,,,,,-1.00,,2023-12-20 16:43:43,,,,,,,,,,,,,,,,,,,0,"可以用来查询海南省危险化学品安全生产许可证；包括：证照状态,颁发机构,有效时间,国家证照类型代码,证照编号,证照名称,持证主体,JPG文件名称。",,db5bef172cf34dffb19c5979e24316c1,,,海南省危险化学品安全生产许可证,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,中国电信股份有限公司海南分公司-数据产品超市,,,,0,,,,,,,,,,,-1.00,,2023-12-20 16:43:37,,,,,,,,,,,,,,,,,,,0,"可以用来查询海南省施工图设计文件审查机构资格认定证书；包括：证照状态,颁发机构,有效时间,证照编号,证照标识,证照名称,持证主体,JPG文件名称。",,75d7152c168f4b40a08148338a85b1d9,,,海南省施工图设计文件审查机构资格认定证书,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,中国电信股份有限公司海南分公司-数据产品超市,,,,0,,,,,,,,,,,-1.00,,2023-12-20 16:43:27,,,,,,,,,,,,,,,,,,,0,"可以用来查询海南省事业单位法人证书；包括：证照状态,颁发机构,有效时间,证照编号,证照标识,证照名称,持证主体,JPG文件名称。",,f492ec85d7b9461fb8a78d78050c6617,,,海南省事业单位法人证书,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,中国电信股份有限公司海南分公司-数据产品超市,,,,0,,,,,,,,,,,-1.00,,2023-12-20 16:43:23,,,,,,,,,,,,,,,,,,,0,"可以用来查询海南省特种行业许可证；包括：证照状态,颁发机构,有效时间,证照编号,证照标识,证照名称,持证主体,JPG文件名称。",,9ec26f90fb5d41bfbcbc5ecdaa4bab40,,,海南省特种行业许可证,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,中国电信股份有限公司海南分公司-数据产品超市,,,,0,,,,,,,,,,,-1.00,,2023-12-20 16:43:18,,,,,,,,,,,,,,,,,,,0,"可以用来查询海南省退休证；包括：证照状态,颁发机构,有效时间,证照编号,证照标识,证照名称,持证主体,JPG文件名称。",,3273bebd1d1348b09f78e90f977afeff,,,海南省退休证,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,中国电信股份有限公司海南分公司-数据产品超市,,,,0,,,,,,,,,,,-1.00,,2023-12-20 16:43:14,,,,,,,,,,,,,,,,,,,0,"可以用来查询海南省网络预约出租汽车运输证；包括：证照状态,颁发机构,有效时间,证照编号,证照标识,证照名称,持证主体,JPG文件名称。",,da49c50525414dc3ac1a3d7face78038,,,海南省网络预约出租汽车运输证,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,中国电信股份有限公司海南分公司-数据产品超市,,,,0,,,,,,,,,,,-1.00,,2023-12-20 16:42:43,,,,,,,,,,,,,,,,,,,0,"可以用来查询海南省危险废物经营许可证；包括：证照状态,颁发机构,有效时间,证照编号,证照标识,证照名称,持证主体,JPG文件名称。",,0bf715c9a32e4f45aa633597f438e053,,,海南省危险废物经营许可证 ,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,中国电信股份有限公司海南分公司-数据产品超市,,,,0,,,,,,,,,,,-1.00,,2023-12-20 16:42:37,,,,,,,,,,,,,,,,,,,0,"可以用来查询海南省社会体育指导员证书；包括：证照状态,颁发机构,有效时间,证照编号,证照标识,证照名称,持证主体,JPG文件名称。",,801e060a189b44e1b92053fe05305f5c,,,海南省社会体育指导员证书,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,中国电信股份有限公司海南分公司-数据产品超市,,,,0,,,,,,,,,,,-1.00,,2023-12-20 16:42:05,,,,,,,,,,,,,,,,,,,0,"可以用来查询海南省内部资料性出版物准印证；包括：证照状态,颁发机构,有效时间,证照编号,证照标识,证照名称,持证主体,JPG文件名称。",,d52f2bf0700c4c61b11c9b20ea13f27c,,,海南省内部资料性出版物准印证,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,中国电信股份有限公司海南分公司-数据产品超市,,,,0,,,,,,,,,,,-1.00,,2023-12-20 16:42:01,,,,,,,,,,,,,,,,,,,0,"可以用来查询海南省民办学校办学许可证。包括：证照状态,颁发机构,有效时间,证照编号,证照标识,证照名称,持证主体,JPG文件名称。",,f89fe0d7a2d840d68f31ab373fafbc10,,,海南省民办学校办学许可证 ,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,中国电信股份有限公司海南分公司-数据产品超市,,,,0,,,,,,,,,,,-1.00,,2023-12-20 16:41:57,,,,,,,,,,,,,,,,,,,0,"可以用来查询海南省人口基础库_人口、法人基础库的码值信息；包括：代码表类型,代码表英文名,代码表中文名,代码值,代码值描述。",,c2864528a1de43edb9debf8cb16b86bf,,,海南省人口基础库_人口_法人基础库的码值信息,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,中国电信股份有限公司海南分公司-数据产品超市,,,,0,,,,,,,,,,,-1.00,,2023-12-20 16:41:54,,,,,,,,,,,,,,,,,,,0,"可以用来查询海南省危险化学品经营许可证；包括：证照状态,颁发机构,有效时间,国家证照类型代码,证照编号,证照名称,持证主体,JPG文件名称。",,db4beb237e1848f2b57429d55c28a652,,,海南省危险化学品经营许可证 ,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,中国电信股份有限公司海南分公司-数据产品超市,,,,0,,,,,,,,,,,-1.00,,2023-12-20 16:41:45,,,,,,,,,,,,,,,,,,,0,"可以用来查询海南省烟草专卖零售许可证；包括：证照状态,颁发机构,有效时间,国家证照类型代码,证照编号,证照名称,持证主体,JPG文件名称。",,de4c59fd935d41b1a43fa4b28bc95d42,,,海南省烟草专卖零售许可证,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,中国电信股份有限公司海南分公司-数据产品超市,,,,0,,,,,,,,,,,-1.00,,2023-12-20 16:41:38,,,,,,,,,,,,,,,,,,,0,"可以用来查询海南省印刷经营许可证；包括：证照状态,颁发机构,有效时间,国家证照类型代码,证照编号,证照标识,证照名称,JPG文件名称。",,5a9d5f1556c0471f82496b3d7cd7dd33,,,海南省印刷经营许可证,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,中国电信股份有限公司海南分公司-数据产品超市,,,,0,,,,,,,,,,,-1.00,,2023-12-20 16:41:35,,,,,,,,,,,,,,,,,,,0,"可以用来查询海南省执业兽医师资格证书；包括：证照状态,颁发机构,有效时间,国家证照类型代码,证照编号,证照名称,持证主体,JPG文件名称。",,50ee25c0055d4317a9e0dc37a86468bf,,,海南省执业兽医师资格证书,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,中国电信股份有限公司海南分公司-数据产品超市,,,,0,,,,,,,,,,,-1.00,,2023-12-20 16:41:25,,,,,,,,,,,,,,,,,,,0,"可以用来查询海南省种畜禽生产经营许可证；包括：证照状态,颁发机构,有效时间,国家证照类型代码,证照编号,证照名称,持证主体,JPG文件名称。",,65d0f860f647460abd1b3326a2f6107d,,,海南省种畜禽生产经营许可证 ,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,中国电信股份有限公司海南分公司-数据产品超市,,,,0,,,,,,,,,,,-1.00,,2023-12-20 16:41:13,,,,,,,,,,,,,,,,,,,0,"可以用来查询海南省作品登记证书；包括：证照状态,颁发机构,有效时间,国家证照类型代码,证照编号,证照名称,持证主体,JPG文件名称。",,5f0755a5f8b3490c84395d67ad050f22,,,海南省作品登记证书 ,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,中国电信股份有限公司海南分公司-数据产品超市,,,,0,,,,,,,,,,,-1.00,,2023-12-20 14:58:22,,,,,,,,,,,,,,,,,,,0,本产品用来查询海南省中华人民共和国水路运输许可证。,,740d3169af3f430aafc753c2273797b0,,,海南省中华人民共和国水路运输许可证,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,中国电信股份有限公司海南分公司-数据产品超市,,,,0,,,,,,,,,,,-1.00,,2023-12-20 14:58:19,,,,,,,,,,,,,,,,,,,0,本产品用来查询海南省中华人民共和国水生野生动物特许捕捉证。,,7b0c0b9a86144daab9bcf7543b25f692,,,海南省中华人民共和国水生野生动物特许捕捉证,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,中国电信股份有限公司海南分公司-数据产品超市,,,,0,,,,,,,,,,,-1.00,,2023-12-20 14:58:17,,,,,,,,,,,,,,,,,,,0,本产品用来查询海南省中华人民共和国港口经营许可证。,,fbee27fb320f4ad3ac5057e72d20e359,,,海南省中华人民共和国港口经营许可证,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,中国电信股份有限公司海南分公司-数据产品超市,,,,0,,,,,,,,,,,-1.00,,2023-12-20 14:58:14,,,,,,,,,,,,,,,,,,,0,本产品用来查询海南省中华人民共和国法定计量检定机构计量授权证书。,,0254b384a6d94c5c89f6fe2bc914462e,,,海南省中华人民共和国法定计量检定机构计量授权证书,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,中国电信股份有限公司海南分公司-数据产品超市,,,,0,,,,,,,,,,,-1.00,,2023-12-20 14:58:11,,,,,,,,,,,,,,,,,,,0,本产品用来查询海南省中华人民共和国特种作业操作证。,,1c0889b6fb8140da949eb746821911f0,,,海南省中华人民共和国特种作业操作证,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,中国电信股份有限公司海南分公司-数据产品超市,,,,0,,,,,,,,,,,-1.00,,2023-12-20 14:58:08,,,,,,,,,,,,,,,,,,,0,本产品用来查询海南省中华人民共和国台港澳侨投资企业批准证书。,,6c05532964444b739a0fcc5bcfaa0b50,,,海南省中华人民共和国台港澳侨投资企业批准证书,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,中国电信股份有限公司海南分公司-数据产品超市,,,,0,,,,,,,,,,,-1.00,,2023-12-20 14:58:05,,,,,,,,,,,,,,,,,,,0,本产品用来查询海南省中华人民共和国医师资格证书。,,85d29acaf76f427f97f6ffb1d2a5b0c4,,,海南省中华人民共和国医师资格证书,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,中国电信股份有限公司海南分公司-数据产品超市,,,,0,,,,,,,,,,,-1.00,,2023-12-20 14:58:02,,,,,,,,,,,,,,,,,,,0,本产品用来查询海南省中华人民共和国无线电台执照。,,43abfe00a5d74102827b674c6a54346c,,,海南省中华人民共和国无线电台执照,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,中国电信股份有限公司海南分公司-数据产品超市,,,,0,,,,,,,,,,,-1.00,,2023-12-20 14:57:59,,,,,,,,,,,,,,,,,,,0,本产品用来查询海南省中医诊所备案证。,,a3e1a66aeaa84ab4a56058dddd934d61,,,海南省中医诊所备案证,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,中国电信股份有限公司海南分公司-数据产品超市,,,,0,,,,,,,,,,,-1.00,,2023-12-20 14:57:56,,,,,,,,,,,,,,,,,,,0,本产品用来查询海南省中华人民共和国拍卖经营批准证书。,,c3a4e7e591304a668b74ce2b9693dd49,,,海南省中华人民共和国拍卖经营批准证书,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,中国电信股份有限公司海南分公司-数据产品超市,,,,0,,,,,,,,,,,-1.00,,2023-12-20 14:57:52,,,,,,,,,,,,,,,,,,,0,本产品用来查询海南省中华人民共和国民办学校办学许可证。,,31fec18fea9f4774b9c0747651c83b9f,,,海南省中华人民共和国民办学校办学许可证,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,中国电信股份有限公司海南分公司-数据产品超市,,,,0,,,,,,,,,,,-1.00,,2023-12-20 14:57:48,,,,,,,,,,,,,,,,,,,0,本产品用来查询海南省中华人民共和国残疾人证。,,7c4f230eadd04f549fecba3af4e92aa2,,,海南省中华人民共和国残疾人证,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,中国电信股份有限公司海南分公司-数据产品超市,,,,0,,,,,,,,,,,-1.00,,2023-12-20 14:57:45,,,,,,,,,,,,,,,,,,,0,本产品用来查询海南省中华人民共和国两用物项和技术出口许可证。,,2ceeb1c670da427b9887aea7277cd53b,,,海南省中华人民共和国两用物项和技术出口许可证,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,中国电信股份有限公司海南分公司-数据产品超市,,,,0,,,,,,,,,,,-1.00,,2023-12-20 14:57:42,,,,,,,,,,,,,,,,,,,0,本产品用来查询海南省中华人民共和国出口许可证。,,e582156eb6f1478b910d9b69073eca41,,,海南省中华人民共和国出口许可证,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
